Customer_ID,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize
1062298,1,S,S,2,M,6,1,C,A
1062299,12,S,S,1,M,6,,C,
1062300,5,S,M,2,M,3,,C,A
1062301,3,S,U,2,M,7,1,G,A
1062302,1,S,M,4,M,6,1,C,A
1062303,4,M,A,2,M,6,2,H,E
1062304,3,M,B,1,M,2,1,C,L
1062305,8,S,M,1,M,9,,C,A
1062306,1,M,U,1,M,3,,,B
1062307,,,U,1,M,,,A,
1062308,15,S,M,4,M,9,1,C,A
1062309,6,,S,1,M,6,,A,
1062310,,M,S,1,M,8,,A,
1062311,6,S,B,1,M,5,,A,
1062312,,,U,,,,,,
1062313,2,M,S,4,M,3,1,I,C
1062314,,M,S,1,M,6,,A,
1062315,1,S,A,2,M,5,1,C,A
1062316,10,S,M,6,M,5,,,A
1062317,,M,S,1,M,2,,C,
1062318,,,U,,,,,,
1062319,1,S,B,1,M,8,,,A
1062320,3,M,S,2,M,1,,G,M
1062321,9,S,A,2,M,6,1,C,A
1062322,5,,A,5,M,6,,,
1062323,2,S,S,3,M,4,1,I,A
1062324,,,U,,,,,,
1062325,6,M,U,2,M,7,2,I,
1062326,,,U,,,,,,
1062327,1,M,B,1,M,1,,A,L
1062328,,M,B,1,M,6,1,A,
1062329,,,U,,,,,,
1062330,15,S,M,5,M,7,2,,A
1062331,6,S,S,1,M,1,,A,A
1062332,6,S,A,2,M,3,,C,A
1062333,3,S,S,1,M,3,1,C,A
1062334,,,U,,,,,,
1062335,,,U,,,,,,
1062336,,,U,,,,,,
1062337,,,,,,,,,
1062338,,,U,,M,,,,
1062339,,,U,,,,,,
1062340,7,S,M,3,M,6,1,C,A
1062341,6,S,B,1,M,3,,C,A
1062342,4,M,U,2,M,6,,I,
1062343,4,,U,2,M,6,1,C,
1062344,,,U,,,,,,
1062345,,,U,,,,,,
1062346,6,S,M,3,M,1,1,I,A
1062347,3,S,S,1,M,7,1,C,A
1062348,2,S,U,3,M,5,2,G,A
1062349,,,U,,,,,,
1062350,7,S,M,3,M,7,2,C,A
1062351,,,U,,,,,,
1062352,,,U,,,,,,
1062353,15,S,M,6,M,4,3,,A
1062354,,,U,,,,,,
1062355,,M,U,1,M,4,1,C,
1062356,1,M,M,3,M,1,,G,B
1062357,,,U,,,,,,
1062358,6,S,M,5,M,6,2,C,A
1062359,,,U,1,M,,,A,
1062360,,,,,,,,,
1062361,,,U,,,,,,
1062362,,,U,,,,,,
1062363,4,M,M,3,M,7,1,H,O
1062364,2,S,M,2,M,9,1,H,A
1062365,3,S,U,2,M,6,2,C,A
1062366,2,M,M,3,M,7,1,,B
1062367,,,U,,,,,,
1062368,,,,,,,,,
1062369,,,,,,,,,
1062370,,M,S,1,M,,,C,
1062371,2,M,S,4,M,6,,C,K
1062372,6,S,M,2,M,9,,I,A
1062373,1,S,S,3,M,3,1,I,A
1062374,,,U,,,,,,
1062375,,M,S,1,M,,,C,
1062376,,,U,,,,,,
1062377,,,U,,,,,,
1062378,7,S,S,5,M,9,2,B,A
1062379,3,M,M,2,M,7,,C,B
1062380,,M,S,1,M,6,,C,
1062381,,,U,,,,,,
1062382,1,S,M,5,M,3,2,I,A
1062383,11,S,S,1,M,1,1,C,A
1062384,2,S,A,2,M,6,1,C,A
1062385,,,U,,,,,,
1062386,,,U,,,,,,
1062387,2,S,U,2,M,8,1,C,A
1062388,3,,U,1,M,5,,A,
1062389,1,M,S,1,M,6,,B,B
1062390,0,S,M,5,M,8,2,C,A
1062391,1,M,M,1,M,9,2,C,B
1062392,6,S,M,4,M,7,2,I,A
1062393,3,M,M,6,M,4,2,,A
1062394,8,S,M,4,M,9,1,,A
1062395,15,S,M,4,M,9,1,C,A
1062396,6,,S,1,M,5,,C,
1062397,1,M,U,1,M,4,2,C,
1062398,,,B,1,M,,,C,
1062399,,,U,,,,,,
1062400,13,S,M,5,M,6,3,C,A
1062401,6,M,M,4,M,6,1,,B
1062402,1,M,A,3,M,3,1,C,C
1062403,6,S,U,4,M,6,2,C,A
1062404,2,,S,1,M,1,,C,
1062405,,,U,1,M,7,,C,
1062406,11,S,M,3,M,6,,G,
1062407,8,S,U,3,M,6,2,C,A
1062408,15,S,M,4,M,6,1,I,A
1062409,3,M,U,2,M,4,,,B
1062410,,,U,,,,,,
1062411,,M,S,1,M,6,,,
1062412,5,S,U,3,M,7,2,C,A
1062413,,,U,,,,,,
1062414,15,S,M,6,M,8,3,,A
1062415,,,,,,,,,
1062416,3,S,S,6,M,2,,I,A
1062417,,,U,,,,,,
1062418,15,S,M,5,M,6,2,,A
1062419,,,U,,,,,,
1062420,,,U,,,,,,
1062421,2,S,M,6,M,7,3,,A
1062422,,,U,,,,,,
1062423,7,S,S,3,M,3,1,C,A
1062424,1,M,S,1,M,5,1,C,N
1062425,,,U,,M,,,,
1062426,2,S,M,3,M,4,1,G,A
1062427,3,,U,1,M,4,1,C,
1062428,1,,B,1,M,6,1,C,
1062429,,,U,,,,,,
1062430,5,M,A,4,M,5,3,,K
1062431,,M,U,1,M,9,1,A,
1062432,1,S,M,4,M,5,3,I,A
1062433,,,U,,,,,,
1062434,5,S,U,2,M,6,1,C,A
1062435,3,S,U,3,M,3,2,,A
1062436,4,M,S,3,M,3,,C,F
1062437,,,U,,,,,,
1062438,,,U,1,M,3,,C,
1062439,1,S,M,2,M,9,2,C,A
1062440,,,U,,,,,,
1062441,,,U,,,,,,
1062442,,,U,,,,,,
1062443,3,M,M,2,M,7,1,C,F
1062444,0,M,B,1,M,1,1,C,J
1062445,6,S,M,2,M,9,2,I,A
1062446,5,S,S,3,M,4,,I,A
1062447,3,S,S,1,M,1,1,C,A
1062448,,,U,,M,,,,
1062449,3,S,S,3,M,1,1,,A
1062450,,,U,,,,,,
1062451,6,,S,1,M,3,1,C,
1062452,15,S,S,4,M,6,2,I,A
1062453,3,S,B,1,M,4,,,A
1062454,,M,U,1,M,9,,C,
1062455,6,S,U,1,M,3,,,A
1062456,11,M,M,2,M,5,,,D
1062457,2,M,U,2,M,7,,B,B
1062458,6,S,U,4,M,9,,,A
1062459,5,S,U,2,M,2,1,C,A
1062460,,,U,,,,,,
1062461,4,S,M,4,M,9,2,,A
1062462,2,,S,3,M,7,,G,
1062463,12,S,U,4,M,6,2,,A
1062464,,,U,1,M,7,,,
1062465,4,M,S,1,M,6,1,A,
1062466,,,U,,,,,,
1062467,,,U,,,,,,
1062468,5,,S,1,M,7,,C,
1062469,8,S,M,2,M,7,2,C,A
1062470,1,,S,1,M,6,1,C,
1062471,3,M,S,2,M,3,,I,N
1062472,,,U,,,,,,
1062473,9,M,S,3,M,4,,C,N
1062474,8,S,U,2,M,7,,C,A
1062475,1,,B,1,M,6,1,A,
1062476,,,U,,,,,,
1062477,,,U,,,,,,
1062478,4,S,A,4,M,7,1,C,A
1062479,,,U,,,,,,
1062480,,,U,,,,,,
1062481,10,S,S,4,M,1,1,I,A
1062482,2,M,U,2,M,4,1,C,K
1062483,11,S,U,6,M,4,3,,A
1062484,,,U,,,,,,
1062485,0,S,B,1,M,6,1,C,A
1062486,1,S,M,5,M,5,2,,A
1062487,7,M,A,2,M,7,3,C,C
1062488,,,U,,,,,,
1062489,,,S,1,M,4,,C,
1062490,3,S,M,2,M,9,,H,A
1062491,,M,S,2,M,4,,,
1062492,,,U,,,,,,
1062493,11,S,M,2,M,6,2,C,A
1062494,2,S,U,2,M,6,1,C,A
1062495,2,M,U,2,M,6,,C,I
1062496,1,S,S,1,M,7,1,C,A
1062497,,,,,,,,,
1062498,6,S,M,3,M,7,3,C,A
1062499,,,U,,,,,,
1062500,3,M,B,1,M,6,,C,J
1062501,15,S,M,2,M,7,2,C,A
1062502,1,S,M,2,M,8,1,C,A
1062503,0,M,S,1,M,6,1,A,O
1062504,5,M,B,1,M,6,,C,J
1062505,,,U,,,,,,
1062506,,,U,,,,,,
1062507,,,U,,,,,,
1062508,6,S,M,2,M,3,,H,A
1062509,,,U,,,,,,
1062510,2,S,M,1,M,6,2,C,A
1062511,,,U,,,,,,
1062512,8,M,U,1,M,8,1,A,
1062513,,,U,,,,,,
1062514,,,U,,,,,,
1062515,14,M,U,6,M,6,2,,A
1062516,,,U,,,,,,
1062517,7,S,M,3,M,7,1,C,A
1062518,2,S,M,2,M,6,2,C,A
1062519,6,,S,1,M,6,1,A,
1062520,4,S,M,2,M,4,2,C,A
1062521,,,U,,,,,,
1062522,,,U,,,,,,
1062523,,,U,,,,,,
1062524,,,U,,,,,,
1062525,,,U,,,,,,
1062526,3,S,U,3,M,6,,C,A
1062527,15,S,M,4,M,7,2,,A
1062528,,,U,,,,,,
1062529,,,B,1,M,,,C,
1062530,1,M,B,1,M,3,2,C,B
1062531,6,,M,4,M,5,,B,
1062532,8,S,S,6,M,1,2,,A
1062533,1,,B,1,M,7,2,C,
1062534,,,U,,,,,,
1062535,15,S,S,3,M,1,1,I,A
1062536,,,U,,,,,,
1062537,15,S,M,6,M,6,1,,A
1062538,4,S,M,5,M,6,2,C,A
1062539,,,U,,,,,,
1062540,5,S,M,3,M,7,2,C,A
1062541,12,S,U,4,M,7,2,,A
1062542,2,M,B,1,M,2,1,C,B
1062543,,,B,1,M,,,A,
1062544,,M,S,1,M,6,,A,
1062545,5,M,M,4,M,6,3,C,K
1062546,2,S,M,2,M,6,2,I,
1062547,6,S,M,3,M,8,3,,A
1062548,,,U,,,,,,
1062549,5,S,A,2,M,6,2,I,A
1062550,1,M,A,2,M,7,1,C,A
1062551,,,U,1,M,9,,C,
1062552,4,S,M,3,M,6,1,,A
1062553,15,S,M,3,M,5,1,C,
1062554,5,S,M,2,M,5,2,G,
1062555,,,U,1,M,3,1,C,
1062556,6,M,S,2,M,6,1,C,O
1062557,12,S,M,2,M,7,2,C,A
1062558,4,S,S,1,M,5,,B,A
1062559,15,S,U,3,M,4,3,,A
1062560,,,U,,,,,,
1062561,10,M,U,3,M,4,2,I,N
1062562,7,S,M,5,M,7,3,I,A
1062563,1,S,M,2,M,6,1,C,A
1062564,0,M,U,2,M,5,,G,K
1062565,5,M,B,1,M,5,1,C,B
1062566,6,M,S,2,M,1,2,C,A
1062567,,,U,1,M,,,A,
1062568,4,M,U,2,M,5,1,C,N
1062569,,,U,,,,,,
1062570,,,U,,,,,,
1062571,,,S,2,M,6,1,,
1062572,15,S,M,2,M,6,1,I,A
1062573,,,U,,,,,,
1062574,7,S,S,4,M,2,3,C,A
1062575,3,S,S,2,M,7,3,I,A
1062576,,,U,,,,,,
1062577,1,S,M,4,M,7,2,C,A
1062578,,,U,1,M,,,,
1062579,,,U,,,,,,
1062580,4,S,M,3,M,9,1,I,A
1062581,,,U,,,,,,
1062582,6,M,U,4,M,3,1,,B
1062583,15,S,M,4,M,7,3,C,A
1062584,,,U,,,,,,
1062585,9,S,S,1,M,3,1,C,A
1062586,,,U,,,,,,
1062587,2,S,U,2,M,9,2,C,A
1062588,15,S,M,4,M,3,,,A
1062589,10,S,M,2,M,9,,C,A
1062590,,,B,1,M,,,C,
1062591,,,U,,,,,,
1062592,,,U,,,,,,
1062593,3,,U,1,M,8,2,C,
1062594,15,S,U,3,M,2,2,,A
1062595,15,S,M,4,M,9,1,C,A
1062596,8,M,M,3,M,2,3,C,E
1062597,,,S,1,M,8,,C,
1062598,,,U,,,,,,
1062599,4,S,M,2,M,4,2,I,A
1062600,7,S,M,3,M,9,2,,A
1062601,1,M,B,1,M,7,1,C,
1062602,12,S,U,2,M,7,2,C,A
1062603,,M,S,1,M,4,,A,
1062604,5,,U,1,M,8,,A,
1062605,,,U,,,,,,
1062606,1,M,U,5,M,1,2,G,N
1062607,6,M,S,2,M,3,1,I,B
1062608,3,M,B,1,M,3,,A,E
1062609,1,S,S,2,M,7,1,C,
1062610,15,S,M,6,M,9,1,,A
1062611,,,U,,,,,,
1062612,,,U,,,,,,
1062613,,,U,,,,,,
1062614,5,S,M,3,M,4,1,C,A
1062615,,,U,,,,,,
1062616,,,,,,,,,
1062617,,,U,,,,,,
1062618,1,,M,5,M,6,2,C,
1062619,10,S,M,6,M,8,2,,A
1062620,,,U,,,,,,
1062621,,,,,,,,,
1062622,,,U,,,,,,
1062623,1,S,M,6,M,6,2,,A
1062624,5,M,S,5,M,5,3,,K
1062625,13,S,M,2,M,5,2,C,A
1062626,0,M,U,2,M,6,2,C,B
1062627,,,U,,,,,,
1062628,8,S,M,5,M,9,,,A
1062629,6,S,M,2,M,8,1,I,A
1062630,15,S,M,6,M,9,2,I,A
1062631,4,S,U,4,M,5,,I,A
1062632,6,,B,1,M,6,,A,
1062633,,,,,,,,,
1062634,5,S,S,3,M,6,2,I,
1062635,3,M,M,5,M,5,,,B
1062636,,M,B,1,M,6,,C,
1062637,,,U,,,,,,
1062638,2,S,A,2,M,2,1,I,A
1062639,,,U,,,,,,
1062640,1,M,U,1,M,5,,A,J
1062641,4,S,M,3,M,6,,C,A
1062642,9,S,M,5,M,6,1,I,A
1062643,3,S,B,1,M,7,,C,A
1062644,8,M,S,3,M,9,2,,O
1062645,4,S,M,2,M,5,,I,A
1062646,8,S,M,6,M,6,1,C,A
1062647,,,U,,,,,,
1062648,13,S,M,6,M,9,3,I,A
1062649,7,S,U,3,M,6,2,I,A
1062650,,,U,1,M,,,A,
1062651,3,S,M,1,M,7,,C,B
1062652,5,M,M,5,M,7,1,,O
1062653,4,S,M,5,M,6,3,C,A
1062654,15,S,M,3,M,9,1,I,A
1062655,,,,,,,,,
1062656,5,,U,1,M,8,,C,
1062657,2,S,U,5,M,1,,I,A
1062658,1,,S,2,M,6,2,I,
1062659,,,,,,,,,
1062660,,,U,,,,,,
1062661,9,S,M,2,M,9,1,I,A
1062662,1,S,A,2,M,8,1,C,A
1062663,1,S,S,2,M,6,3,C,A
1062664,,,U,,,,,,
1062665,15,S,A,6,M,6,3,,A
1062666,13,S,U,5,M,9,2,,A
1062667,,,U,,,,,,
1062668,11,M,S,1,M,1,1,C,J
1062669,15,S,M,5,M,7,,,A
1062670,5,S,M,3,M,5,1,I,A
1062671,6,S,B,1,M,7,1,C,B
1062672,,,,,,,,,
1062673,4,S,S,2,M,7,2,,A
1062674,15,S,M,2,M,6,,C,A
1062675,8,S,U,3,M,4,,,N
1062676,,,U,,,,,,
1062677,,,B,1,M,6,,C,
1062678,10,S,M,3,M,7,1,G,A
1062679,,,U,,,,,,
1062680,,M,S,1,M,6,,C,
1062681,,M,S,1,M,5,,C,
1062682,6,S,M,2,M,9,1,C,A
1062683,2,S,U,2,M,3,1,C,A
1062684,2,S,M,3,M,7,2,C,A
1062685,,,U,,,,,,
1062686,2,S,S,2,M,7,1,C,A
1062687,,,U,2,M,,,G,
1062688,15,S,U,3,M,7,1,B,A
1062689,15,S,M,6,M,4,1,C,A
1062690,1,S,B,1,M,4,2,C,A
1062691,,,U,,,,,,
1062692,6,S,A,3,M,8,,C,A
1062693,,,U,,,,,,
1062694,8,M,M,3,M,6,2,I,C
1062695,,,U,,,,,,
1062696,7,,M,4,M,1,,C,
1062697,15,S,M,1,M,3,,C,A
1062698,7,S,A,2,M,6,2,H,A
1062699,3,S,U,3,M,8,,G,A
1062700,1,S,M,4,M,3,2,I,A
1062701,1,M,M,2,M,8,,C,B
1062702,8,S,M,3,M,9,2,C,A
1062703,,,U,,,,,,
1062704,,,U,,,,,,
1062705,2,S,B,1,M,8,2,C,A
1062706,2,S,A,2,M,6,,C,A
1062707,10,S,U,5,M,9,1,C,A
1062708,,,U,,,,,,
1062709,,,U,,,,,,
1062710,,,U,,,,,,
1062711,2,S,M,2,M,7,2,H,A
1062712,4,S,U,2,M,7,2,C,A
1062713,1,S,S,1,M,3,1,C,A
1062714,7,S,M,2,M,9,3,C,A
1062715,2,S,M,4,M,6,1,,A
1062716,14,S,S,2,M,4,2,C,A
1062717,,M,S,1,M,5,1,C,
1062718,,,U,,,,,,
1062719,3,,S,1,M,6,1,C,
1062720,3,,B,1,M,7,,A,
1062721,5,M,M,6,M,7,1,C,G
1062722,9,S,S,4,M,9,1,I,A
1062723,,,U,,,,,,
1062724,15,S,U,3,M,5,2,C,A
1062725,11,S,B,1,M,6,2,C,A
1062726,2,M,U,1,M,6,1,A,
1062727,,,U,,,,,,
1062728,5,S,A,2,M,6,1,C,A
1062729,2,M,M,6,M,7,1,,O
1062730,,,U,,,,,,
1062731,0,M,U,1,M,1,,A,F
1062732,1,M,U,2,M,1,1,I,B
1062733,13,S,M,3,M,7,,I,A
1062734,15,S,S,1,M,2,,C,A
1062735,4,M,M,3,M,4,1,I,L
1062736,10,,S,2,M,5,,C,
1062737,15,S,S,6,M,6,2,,A
1062738,2,M,B,1,M,8,,C,
1062739,4,S,A,2,M,7,1,,A
1062740,7,M,S,5,M,3,1,I,N
1062741,12,S,M,5,M,9,,C,A
1062742,,,U,,,,,,
1062743,,,U,2,M,6,1,C,
1062744,1,M,S,1,M,3,1,C,J
1062745,5,S,M,1,M,3,1,C,A
1062746,9,S,M,4,M,7,2,C,A
1062747,11,S,S,5,M,7,2,C,A
1062748,,,U,,,,,,
1062749,10,S,M,3,M,6,1,I,A
1062750,10,M,U,2,M,7,1,C,A
1062751,15,S,M,5,M,7,1,C,A
1062752,1,S,M,3,M,5,1,C,A
1062753,2,M,U,3,M,6,,B,I
1062754,3,S,A,3,M,4,,C,A
1062755,,,U,1,M,9,2,C,
1062756,3,M,U,2,M,9,,C,O
1062757,5,S,M,3,M,5,,I,A
1062758,,,,,,,,,
1062759,,,U,,,,,,
1062760,,,U,,,,,,
1062761,2,S,S,6,M,4,,,A
1062762,,,U,,,,,,
1062763,6,M,S,3,M,7,3,I,C
1062764,1,M,S,2,M,6,,C,B
1062765,,,U,,,,,,
1062766,4,S,S,2,M,6,3,C,A
1062767,5,S,A,2,M,5,,I,A
1062768,,,U,,,,,,
1062769,,,U,1,M,3,2,C,
1062770,1,S,M,6,M,6,1,,A
1062771,15,S,M,5,M,6,1,,A
1062772,10,S,S,1,M,4,,A,A
1062773,15,S,S,6,M,7,2,,A
1062774,4,S,M,2,M,9,2,C,A
1062775,,,U,1,M,8,2,C,
1062776,1,S,M,3,M,5,2,I,A
1062777,15,,B,1,M,7,,C,
1062778,7,S,U,4,M,5,2,I,A
1062779,,,U,,,,,,
1062780,,,U,,,,,,
1062781,5,S,M,4,M,4,1,,A
1062782,15,S,S,3,M,4,,C,A
1062783,11,S,M,6,M,6,1,I,A
1062784,8,S,M,5,M,7,3,,A
1062785,,,U,,,,,,
1062786,11,S,S,2,M,6,2,I,A
1062787,6,S,S,3,M,1,1,I,A
1062788,,,U,,,,,,
1062789,,,U,,,,,,
1062790,,,U,,,,,,
1062791,1,M,S,2,M,5,,C,M
1062792,15,S,M,2,M,6,1,C,A
1062793,4,S,M,6,M,9,3,I,A
1062794,2,S,M,4,M,9,1,I,A
1062795,4,M,S,1,M,4,2,C,B
1062796,8,S,A,6,M,6,2,I,A
1062797,,,U,,,,,,
1062798,,,U,,,,,,
1062799,,,U,,,,,,
1062800,1,S,B,1,M,3,2,C,A
1062801,6,S,S,3,M,6,2,C,A
1062802,1,S,M,4,M,6,2,C,A
1062803,,,,,,,,,
1062804,,,U,,,,,,
1062805,,,U,,,,,,
1062806,2,M,U,2,M,6,2,C,
1062807,,,S,2,M,3,,,
1062808,8,S,U,6,M,8,2,I,A
1062809,,,U,,,,,,
1062810,4,S,M,5,M,5,2,I,A
1062811,,,U,,,,,,
1062812,,,,,,,,,
1062813,,,U,,,,,,
1062814,8,S,M,1,M,5,1,C,A
1062815,,,U,,,,,,
1062816,,,U,,,,,,
1062817,,,U,,,,,,
1062818,,,U,,,,,,
1062819,,,U,,,,,,
1062820,,,U,,,,,,
1062821,4,M,S,1,M,9,1,C,J
1062822,,S,M,2,M,6,1,G,
1062823,,,U,,,,,,
1062824,4,S,A,3,M,6,2,C,A
1062825,,,U,,M,,,,
1062826,,M,S,1,M,4,,C,
1062827,6,M,M,4,M,6,1,,C
1062828,8,S,S,1,M,7,,C,A
1062829,,,U,,,,,,
1062830,,M,S,1,M,8,,,
1062831,8,M,M,5,M,3,1,,A
1062832,2,M,A,3,M,6,2,C,A
1062833,,M,S,1,M,2,,C,
1062834,1,S,M,2,M,5,1,C,A
1062835,,,U,,,,,,
1062836,,,U,,,,,,
1062837,4,S,M,5,M,7,1,I,A
1062838,2,M,S,2,M,1,,G,G
1062839,5,S,M,2,M,8,,I,A
1062840,0,M,S,1,M,2,,A,C
1062841,0,S,U,2,M,8,1,C,A
1062842,,,U,,,,,,
1062843,0,S,S,1,M,1,,A,A
1062844,2,M,M,2,M,6,1,C,B
1062845,4,,S,3,M,7,2,G,
1062846,8,S,U,2,M,3,1,B,A
1062847,3,M,M,6,M,6,3,,C
1062848,,,U,,,,,,
1062849,7,M,S,1,M,5,1,C,F
1062850,8,M,S,1,M,4,,C,C
1062851,9,S,M,5,M,7,2,C,A
1062852,11,S,S,2,M,4,,I,A
1062853,,,B,1,M,,,C,
1062854,9,M,M,1,M,7,1,C,M
1062855,,,U,,,,,,
1062856,1,M,U,2,M,6,,I,C
1062857,15,S,M,4,M,7,3,,A
1062858,6,S,S,1,M,6,1,C,A
1062859,8,M,S,2,M,5,1,B,M
1062860,4,S,M,6,M,2,,,A
1062861,1,M,S,3,M,1,,,B
1062862,,,M,2,M,,,G,
1062863,4,S,M,3,M,5,3,I,A
1062864,,,U,,,,,,
1062865,5,S,A,4,M,9,2,C,A
1062866,9,S,M,5,M,7,3,C,A
1062867,9,S,M,2,M,7,1,,
1062868,12,M,S,3,M,3,1,H,B
1062869,,,U,,,,,,
1062870,1,M,B,1,M,1,1,C,C
1062871,,M,S,1,M,5,,C,
1062872,,M,U,1,M,3,,C,
1062873,,,,,,,,,
1062874,10,M,S,1,M,3,2,C,A
1062875,1,M,S,1,M,3,1,C,C
1062876,3,S,S,2,M,4,1,C,A
1062877,1,S,S,2,M,3,2,C,A
1062878,2,M,S,2,M,1,,C,G
1062879,13,S,M,6,M,7,3,,A
1062880,,,U,,,,,,
1062881,15,S,U,6,M,4,3,C,A
1062882,,,U,,,,,,
1062883,1,,S,1,M,5,,C,
1062884,3,S,A,3,M,5,,I,A
1062885,,,U,,,,,,
1062886,2,S,M,3,M,6,2,C,A
1062887,1,M,U,2,M,6,,G,I
1062888,,,U,,,,,,
1062889,,,U,,,,,,
1062890,1,S,S,3,M,3,1,I,A
1062891,12,S,M,6,M,5,1,,A
1062892,,,,,,,,,
1062893,10,M,S,2,M,6,,C,A
1062894,,,U,1,M,,,C,
1062895,,,U,,,,,,
1062896,1,S,S,1,M,1,,B,A
1062897,3,,U,1,M,9,1,C,
1062898,,,U,,,,,,
1062899,2,S,A,2,M,7,1,I,A
1062900,1,S,S,2,M,4,2,C,A
1062901,3,S,U,3,M,3,2,C,A
1062902,,,,,,,,,
1062903,0,S,U,1,M,4,,,A
1062904,15,S,M,2,M,7,1,C,A
1062905,15,S,M,4,M,5,1,,A
1062906,8,S,M,3,M,6,1,C,A
1062907,3,M,A,3,M,9,2,C,B
1062908,3,S,A,4,M,9,2,,A
1062909,,,U,1,M,9,1,A,
1062910,,,U,,,,,,
1062911,5,M,B,1,M,3,1,C,B
1062912,6,S,M,5,M,6,1,C,A
1062913,2,S,S,1,M,6,1,C,A
1062914,8,S,M,5,M,8,,C,A
1062915,,,U,,,,,,
1062916,6,M,S,2,M,6,1,C,
1062917,9,S,M,4,M,6,2,,A
1062918,4,S,M,2,M,9,1,C,A
1062919,7,S,M,6,M,6,3,,A
1062920,2,M,U,3,M,3,1,C,K
1062921,3,S,A,6,M,2,1,C,A
1062922,3,,U,1,M,9,1,A,
1062923,,,U,,,,,,
1062924,2,M,B,1,M,4,,C,B
1062925,,M,S,2,M,9,2,C,
1062926,14,S,M,3,M,6,,,A
1062927,,,U,,,,,,
1062928,4,S,S,3,M,5,,C,A
1062929,,,S,1,M,6,1,C,
1062930,2,S,S,1,M,4,2,C,A
1062931,4,S,M,3,M,7,1,C,A
1062932,,,U,,,,,,
1062933,9,S,U,5,M,5,3,,A
1062934,3,S,S,4,M,5,2,I,A
1062935,15,S,M,4,M,6,1,I,A
1062936,2,M,S,2,M,1,1,H,J
1062937,,S,M,1,M,5,,A,
1062938,7,S,M,4,M,6,1,I,A
1062939,9,S,A,3,M,4,1,,A
1062940,2,M,S,1,M,3,,,A
1062941,,,S,1,M,6,,C,
1062942,14,S,M,5,M,6,2,C,A
1062943,2,S,M,3,M,9,1,C,A
1062944,1,M,S,1,M,3,1,C,C
1062945,9,M,S,2,M,9,1,B,
1062946,11,S,M,6,M,4,1,,A
1062947,15,S,M,4,M,9,1,I,A
1062948,5,S,M,3,M,9,,I,A
1062949,,,M,2,M,6,,I,
1062950,1,,B,1,M,2,,C,
1062951,1,S,A,3,M,8,1,C,A
1062952,,,U,,,,,,
1062953,4,S,S,5,M,6,,,A
1062954,6,S,S,2,M,8,2,I,A
1062955,4,S,M,2,M,6,1,I,A
1062956,14,S,S,3,M,3,,C,A
1062957,2,M,A,2,M,1,2,C,O
1062958,3,S,S,1,M,6,,C,A
1062959,5,S,M,2,M,5,,C,A
1062960,2,M,M,1,M,6,,C,B
1062961,,,U,,,,,,
1062962,5,,S,1,M,6,,A,
1062963,1,,U,3,M,6,2,,
1062964,,,U,,,,,,
1062965,,,U,,,,,,
1062966,4,M,A,4,M,6,3,B,C
1062967,,,U,,,,,,
1062968,3,S,S,1,M,6,2,C,A
1062969,,,U,,,,,,
1062970,,,U,,,,,,
1062971,8,,U,1,M,7,2,A,
1062972,6,S,B,1,M,9,,C,A
1062973,1,,S,1,M,7,,C,
1062974,,,U,,,,,,
1062975,3,S,S,1,M,5,,B,A
1062976,,,U,,,,,,
1062977,15,S,M,5,M,9,2,C,A
1062978,1,S,S,1,M,6,,C,A
1062979,3,S,M,6,M,9,1,,A
1062980,3,M,U,2,M,4,2,G,E
1062981,15,M,U,2,M,9,,I,B
1062982,15,S,M,4,M,4,1,C,A
1062983,,,U,,,,,,
1062984,15,S,M,6,M,3,1,,A
1062985,2,S,B,1,M,4,2,C,A
1062986,7,S,S,3,M,4,1,I,A
1062987,,,U,,,,,,
1062988,,,U,,,,,,
1062989,1,,U,1,M,9,2,A,
1062990,,,U,,,,,,
1062991,7,S,M,6,M,6,2,I,A
1062992,4,S,B,1,M,5,,C,A
1062993,4,S,M,2,M,6,1,C,A
1062994,13,,B,1,M,8,,C,
1062995,8,S,M,5,M,7,2,C,A
1062996,2,S,M,5,M,9,2,I,A
1062997,,,U,,,,,,
1062998,,,U,,,,,,
1062999,,,U,,,,,,
1063000,1,,S,1,M,7,,A,
1063001,,,U,,,,,,
1063002,15,S,S,3,M,1,1,C,A
1063003,2,M,B,1,M,6,1,C,B
1063004,3,S,S,2,M,4,1,G,A
1063005,8,S,M,2,M,9,2,C,A
1063006,3,S,B,1,M,1,,C,A
1063007,7,S,M,4,M,4,2,,A
1063008,2,,S,2,M,6,2,C,
1063009,,,U,,,,,,
1063010,2,M,S,2,M,1,,C,A
1063011,,,U,,,,,,
1063012,8,S,M,3,M,5,,C,A
1063013,,,,,,,,,
1063014,,,U,,,,,,
1063015,5,S,B,1,M,6,1,,A
1063016,4,S,M,3,M,8,1,C,A
1063017,1,S,M,4,M,6,1,,A
1063018,9,S,M,4,M,6,1,C,A
1063019,,,U,1,M,,,,
1063020,,,U,,,,,,
1063021,1,S,A,2,M,3,,I,A
1063022,8,S,M,2,M,9,,I,A
1063023,13,S,S,4,M,4,1,I,A
1063024,2,S,B,1,M,1,1,C,A
1063025,6,M,B,1,M,6,1,C,B
1063026,4,S,M,2,M,7,2,C,A
1063027,3,S,M,2,M,7,,G,A
1063028,6,M,M,2,M,9,2,C,A
1063029,,,U,,,,,,
1063030,3,S,M,1,M,7,,C,A
